entry_hour,atr_5m,rsi_5m,disparity_5m,fvg_size_ratio,volume_ma_ratio,label,symbol
14,13.571428571428571,45.45454545454546,0.9915198956294846,0.007624534056252148,0.1800133568089369,1,049080
13,42.5,94.18604651162791,1.1549357158422313,0.019740675990676044,1.3526907599342677,0,049080
15,66.07142857142857,39.60880195599022,0.9652219634943289,0.02582741423605857,2.7135822594421626,1,049080
15,71.42857142857143,37.739872068230284,0.9809817334435842,0.03263629574309182,0.7419690008971399,0,049080
13,80.35714285714286,33.16912972085386,0.9368125616324054,0.018452195577701565,0.2013895259955226,0,049080
13,72.14285714285714,29.965156794425084,0.9444779135977612,0.008485329103885718,0.5271984893409087,1,049080
13,64.64285714285714,43.56435643564356,0.9626129746897485,0.00700156985871273,0.6098229184827277,0,049080
14,19.285714285714285,46.666666666666664,0.9914985148007784,0.009138588684043287,0.6943332418828352,1,049080
13,21.071428571428573,71.875,1.0291700903861956,0.008153846153846098,0.7701366414958648,0,049080
13,22.857142857142858,62.857142857142854,1.0190035952747818,0.017763361136855043,1.6492896613953856,1,049080
13,22.857142857142858,66.66666666666666,1.0219577262466653,0.00996292863762746,0.27987358375244775,1,049080
14,23.571428571428573,72.97297297297297,1.015156138744787,0.00739941421304151,2.533588664907867,0,049080
14,18.214285714285715,44.827586206896555,0.9981448620745282,0.008453768453768539,1.5575229529698333,1,049080
15,21.071428571428573,44.11764705882353,0.9948348976023474,0.00878010878010871,1.4835468510855394,0,049080
13,26.428571428571427,25.531914893617028,0.9563778701424479,0.01330736773774744,0.16455705722644645,0,049080
13,19.285714285714285,14.778325123152712,0.9460814645699533,0.011043583955547885,1.2321735494959818,1,049080
13,19.642857142857142,17.5,0.9522790498609031,0.012618841832324885,0.6328360625872923,1,049080
13,20.357142857142858,17.5,0.9528919411954072,0.013137424373379352,0.8546702934177873,1,049080
13,2642.8571428571427,81.66666666666667,1.0624779385810095,0.013352926143623758,0.7823327833481406,0,028260
13,1500.0,78.94736842105263,1.0288366496196657,0.007621559042963635,0.264488240896769,0,028260
14,1857.142857142857,61.29032258064516,1.0056068005064207,0.009183814390277602,1.1552764234360797,0,028260
13,2178.5714285714284,21.621621621621628,0.9769811983834124,0.007513096222773738,0.5432906332333969,0,028260
14,1000.0,45.45454545454546,1.0002475860361475,0.007286782410340821,1.9387570211994927,0,028260
13,2142.8571428571427,16.279069767441854,0.953482607617946,0.008914262820512804,0.18743392668361952,1,028260
13,1714.2857142857142,90.76923076923077,1.0409726128152987,0.009423715819064583,0.4372703508034294,0,028260
15,1410.7142857142858,38.888888888888886,0.9961428811001174,0.0077376327376327825,0.5301760843886493,1,028260
13,1196.4285714285713,26.66666666666667,0.9896907216494846,0.008511455266862936,0.2755458001803002,1,028260
13,3000.0,65.38461538461539,1.0184303032294095,0.007335448057097611,1.030179151136227,0,028260
