entry_hour,atr_5m,rsi_5m,disparity_5m,fvg_size_ratio,volume_ma_ratio,label,symbol
19,0.6436285714285727,33.77873903768656,0.9978033649881771,0.007179375533428162,0.7076734806666185,1,TSLA
13,1.061778571428574,44.672460078045184,0.9975037999447458,0.007790303453086881,2.472665236952577,1,TSLA
13,1.1089214285714328,40.27018935708415,0.995409995022113,0.010271743676975057,0.9526755415220535,1,TSLA
13,0.7387857142857115,25.188227241616033,0.9938663252111076,0.011219090958934079,17.0302563346285,1,TSLA
16,2.4968928571428535,79.78255558270205,1.0170303125563642,0.006552484289783566,0.6314936575935848,0,TSLA
18,1.2820857142857076,60.61128613275853,1.0020887688131421,0.006838242841014114,0.937733397197235,1,TSLA
10,0.6470142857142979,22.164048865619378,0.9931984207261707,0.00664191419141909,1.2382285918238476,1,TSLA
13,0.762049999999992,25.126051837237142,0.9938351193065122,0.008263730913334098,1.0023551852296761,1,TSLA
16,1.686014285714277,58.93697083725293,1.001940089101237,0.00701686711465452,0.7982848028116852,1,TSLA
16,1.5027785714285764,31.001283697047455,0.9974119073663253,0.006607938197154305,0.6574844096495626,0,TSLA
20,3.514971428571426,71.73083593479015,1.0229254036496167,0.006537905417196395,0.252977026702563,0,TSLA
21,3.3414285714285694,42.49364452203739,1.0077724531983776,0.0074718030985846656,0.7333204034134988,0,TSLA
15,2.274014285714291,75.62731411988366,1.0123946804694093,0.007265622281357223,0.8903495300694145,0,TSLA
10,1.037300000000012,36.441717791410774,0.9969328569561104,0.00663483261449994,0.6852215568862275,1,TSLA
14,2.0999857142857286,49.69362745098046,0.9971267090816638,0.006911647923764661,1.5196603341245891,1,TSLA
14,2.2064142857143003,53.782281331362974,1.0014462919804896,0.007208685224402386,0.8142366506012839,0,TSLA
16,1.0631999999999988,63.530207659274204,1.0035771702669498,0.007447642458843723,0.8788977885951348,1,TSLA
16,1.5931000000000048,40.9638655250777,0.9983009464789561,0.007608796863513936,1.038300243208661,1,TSLA
13,1.4749785714285752,60.01520013511244,1.0049330342372491,0.008644862036155897,1.4329334216256,1,TSLA
14,2.4754571428571484,78.51591142396279,1.0122853617081875,0.0072409384164221855,0.6942760151671467,0,TSLA
18,1.065171428571436,51.33290680315632,0.9994544762239076,0.00671176284714503,2.382444786569457,1,TSLA
14,0.722214285714287,61.633302206139994,1.0040894409684349,0.006786494925839166,0.9862058320032483,1,NVDA
19,0.4449857142857131,38.10245528948153,0.9951257207854519,0.007010606598848739,1.3430543022160706,1,NVDA
16,0.30850714285714026,43.260713430692064,0.9988904115287919,0.006779028654691467,1.1373786768448055,0,NVDA
15,1.012685714285709,73.12713439674904,1.010177600946357,0.007425089605734729,0.8668902835100912,0,NVDA
18,0.558564285714285,74.91334488734807,1.0056930601373817,0.006854142586171096,1.157204026617686,0,NVDA
11,0.3978571428571464,69.23076923076911,1.0037255533983496,0.006657612954943433,1.3418409992583262,0,AAPL
11,0.4668499999999978,59.20679886685558,1.0034415081889996,0.006870300751879648,0.8429235398105763,1,AAPL
8,0.2733857142857151,32.82685797194942,0.9967202993831283,0.0070697596671743775,11.120401751478118,1,AAPL
8,0.3265714285714247,36.290638464551954,0.9969524882593122,0.006805807622504663,0.10167543433093144,1,AAPL
14,0.7925285714285784,49.44339307580984,0.9988794830396212,0.006533493569161211,4.2707924977596505,0,AAPL
17,0.4322857142857117,44.14414414414299,1.000527436230072,0.00725871411833632,3.1415483923784424,0,AAPL
17,0.6571285714285621,27.289240303451166,0.9956384704817112,0.006652823920265689,1.0255450029028412,1,AAPL
15,0.6625000000000146,14.536741214058566,0.9960897080284359,0.006643472149007403,0.5981456134125211,1,AAPL
10,0.4307357142857029,66.56972793737953,1.0032076980869582,0.006890769476740045,0.5901283918831939,1,AAPL
13,1.3760999999999999,62.656760210117966,1.0052248493287712,0.007509996511284659,15.508766810652522,1,MSFT
11,0.4834214285714365,43.53233830845791,0.9986253974545238,0.006985977766548839,5.111986653888475,1,MSFT
15,1.1682071428571337,68.41710504685207,1.0046690661877498,0.006562661038992918,0.5343999915035526,1,MSFT
19,0.7877285714285774,28.55555555555557,0.9976900489953002,0.00661772913683892,0.8658089371325381,1,MSFT
13,1.2030785714285668,48.688946015424186,1.0004569434397665,0.007121027041268445,1.5692891048298665,0,MSFT
22,6.34686428571428,59.54176334106728,1.0038315021920317,0.007861352064868968,1.0460006476003045,1,MSFT
8,2.3578857142857146,35.44177644897064,0.989398370491438,0.006904582792919835,0.14736703279059832,0,MSFT
13,1.4859357142857164,73.77800229941101,1.01070169229317,0.006943816786706361,0.4776242684048224,0,MSFT
14,0.7753142857142876,33.59580052493463,0.9984766123754576,0.008166318939537629,0.8826527647723109,1,AMZN
14,1.1061500000000015,60.826345419471636,1.0033896773970243,0.007308772644005702,0.9196025622818736,1,AMZN
17,0.5324285714285679,65.32676020730632,1.004043538820933,0.006700719481655194,0.52648291003592,0,AMZN
13,0.6904000000000049,73.90107951739222,1.0059423548500035,0.007140376152039569,1.7136547359950254,0,AMZN
20,1.3063214285714264,76.57731582786296,1.0157255618637915,0.007461710650329851,0.6226110870884504,0,AMZN
8,0.44528571428571084,23.43388249505108,0.995313624328691,0.006896265273945615,0.5611570560024168,1,AMZN
14,0.878621428571429,47.2111878979157,0.9994901755751942,0.006677185417483342,0.7479845030680342,0,AMZN
17,0.6286285714285701,13.748759825993957,0.9893697177515597,0.00704030127370962,1.2917126062837097,1,AMZN
17,0.666485714285713,15.493098619723824,0.9914782993447258,0.008695904249046786,1.0077762235044976,1,AMZN
12,1.0458000000000018,59.17728352407718,1.004704951742687,0.0069169267522058275,0.5742812239992604,0,AMZN
13,1.0373000000000079,41.02577127569498,0.9962947761081242,0.006779395454057668,0.5526960892599497,1,AMZN
13,0.8299642857142869,50.337673564212075,1.0001086184317534,0.0072622205380825505,0.757722093814425,1,AMZN
22,3.864614285714286,77.31400025135109,1.0359920072424367,0.0068452056288861975,0.4236590371446128,0,AMZN
13,1.2223428571428567,53.38914119162216,1.0063733551121343,0.008057282902918989,1.5708735272418999,0,AMZN
14,1.7256499999999935,77.85964912280713,1.0195840556907996,0.008477293210955104,0.7763555904587004,0,AMZN
14,1.4505928571428512,73.13515420763096,1.0051191262571482,0.0070039721700002125,0.7206279898410941,1,AMZN
16,0.6197571428571516,55.570671295210744,0.9983908408743881,0.006679122468659502,0.8245917615495802,0,AMZN
9,0.6772928571428614,85.61151079136661,1.0070719284036118,0.006617886178861752,1.6241667548407575,0,AMZN
10,0.5025000000000018,19.49152542372903,0.9923295865695404,0.007044036902849857,0.9323135755258126,1,AMZN
13,0.9521071428571466,65.20951101422045,1.007638600349987,0.007250262011142455,0.7211641360959348,0,AMZN
